SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,num_services,charge_per_service,is_new_customer,no_support,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_Mid,tenure_bucket_New
0,0,0,2,1,0,19.95,47.7,1,9.975,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
0,0,1,6,1,1,20.2,98.35,1,10.1,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,1,0,1,0,1,24.8,24.8,0,24.8,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,1,34,1,1,89.85,3091.75,4,17.97,0,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,1,1,35,1,0,19.7,730.4,1,9.85,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
1,0,0,12,1,1,91.3,1094.5,3,22.825,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,7,0,1,40.1,293.3,2,13.366666666666667,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,0,56,1,1,81.8,4534.45,6,11.685714285714283,0,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,1,71,1,0,85.45,6300.85,6,12.207142857142856,0,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False
0,1,0,72,1,1,110.15,7998.8,6,15.735714285714286,0,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,49,1,0,25.25,1211.65,1,12.625,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0,1,35,1,0,50.15,1655.35,1,25.075,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1,1,0,72,1,1,115.75,8443.7,7,14.46875,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,0,60,0,0,37.7,2288.7,3,9.425,0,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,55,1,1,96.8,5283.95,3,24.2,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,1,1,37,1,0,91.2,3247.55,3,22.8,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False
0,0,0,15,1,1,59.45,892.65,3,14.8625,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,54,1,0,84.4,4484.05,4,16.880000000000003,0,0,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
0,1,1,72,1,0,66.85,4758.8,4,13.37,0,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,38,1,0,20.05,741.5,1,10.025,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0,0,9,1,1,20.15,163.7,1,10.075,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
0,0,0,3,1,1,63.6,155.65,3,15.9,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
0,0,0,25,1,1,20.15,536.35,1,10.075,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
0,0,0,41,1,1,68.6,2877.05,4,13.72,0,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
0,0,0,5,1,1,70.0,347.4,4,14.0,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True
0,0,0,60,1,0,20.6,1093.0,1,10.3,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0,0,30,1,1,90.25,2755.35,3,22.5625,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,43,1,1,101.4,4528.0,4,20.28,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0,0,6,1,1,49.5,312.7,2,16.5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,0,40,1,0,74.8,2971.7,2,24.933333333333334,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,1,1,1,43.85,43.85,1,21.925,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,5,1,0,44.8,220.45,1,22.4,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,0,0,1,1,0,71.1,71.1,1,35.55,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,64,0,0,49.85,3210.35,4,9.97,0,0,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,0,8,1,0,71.15,563.65,4,14.23,1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,1,0,58,1,1,105.5,6205.5,6,15.071428571428571,0,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False
0,1,0,60,1,0,102.5,6157.6,5,17.083333333333332,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False
0,0,0,2,1,1,82.0,184.65,2,27.33333333333333,1,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,1,1,1,69.2,69.2,1,34.6,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,0,72,1,1,26.0,1776.0,1,13.0,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,1,1,23,1,0,85.6,1868.4,2,28.53333333333333,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,1,0,62,1,1,107.6,6912.7,5,17.933333333333334,0,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,1,4,1,1,85.95,381.3,2,28.65,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,1,1,64,1,1,92.85,5980.75,4,18.57,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
0,1,1,4,1,0,18.85,84.2,1,9.425,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,1,0,13,1,0,70.45,849.1,1,35.225,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,28,0,0,50.8,1386.8,4,10.16,0,0,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False
0,1,1,57,1,1,95.0,5535.8,4,19.0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False
0,1,1,52,1,1,84.05,4326.8,4,16.81,0,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1,1,72,1,1,106.1,7548.6,6,15.157142857142857,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,1,0,25,1,0,55.55,1405.3,2,18.516666666666666,0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,1,1,27,1,1,80.65,2209.75,3,20.1625,0,0,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,0,0,53,0,1,46.3,2546.85,3,11.575,0,0,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,0,72,1,0,19.3,1304.8,1,9.65,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,0,0,5,1,0,96.55,500.1,4,19.31,1,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0,1,1,72,1,1,75.4,5480.25,5,12.566666666666668,0,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
1,1,1,62,1,1,96.1,6019.35,4,19.22,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,1,0,42,1,0,25.25,1108.2,1,12.625,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,0,0,18,1,0,49.4,874.8,2,16.466666666666665,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,70,1,1,75.5,5212.65,5,12.583333333333334,0,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,9,0,1,24.95,190.25,0,24.95,1,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,2,1,1,19.65,31.2,1,9.825,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,0,1,5,1,0,20.2,83.75,1,10.1,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,65,1,1,99.1,6496.15,5,16.516666666666666,0,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0,1,1,52,1,0,19.85,1070.5,1,9.925,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0,0,7,1,1,100.4,715.0,5,16.733333333333334,1,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1,0,1,1,1,53.55,53.55,3,13.3875,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,0,0,18,1,1,95.05,1679.4,4,19.01,0,0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,1,60,1,1,20.95,1270.55,1,10.475,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,0,0,1,1,1,20.15,20.15,1,10.075,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,2,1,1,44.15,92.65,1,22.075,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,72,1,1,114.9,8496.7,7,14.3625,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,2,1,1,20.05,39.25,1,10.025,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,1,0,50,1,1,88.05,4367.35,3,22.0125,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,1,1,1,1,1,69.95,69.95,1,34.975,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1,0,64,1,1,76.1,4818.8,5,12.683333333333332,0,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1,1,0,43,0,0,55.55,2342.2,4,11.11,0,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
1,0,0,1,1,1,45.85,45.85,1,22.925,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,0,0,26,1,0,20.9,518.3,1,10.45,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
1,1,0,68,1,1,96.55,6581.9,4,19.31,0,0,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
0,0,1,13,0,0,30.15,382.2,1,15.075,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,7,1,1,90.45,593.45,3,22.6125,1,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
