churn_probability,actual_churn,top_risk_factors,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,risk_tier,expected_remaining_months,CLV,priority_score,priority_rank
0.5755466,1,"charge_per_service, num_services, StreamingTV_Yes",33,109.9,3694.7,Month-to-month,Fiber optic,MEDIUM,1.0,109.9,63.25,496
0.5562747,1,"StreamingTV_Yes, PaymentMethod_Electronic check, charge_per_service",72,113.1,8248.5,Two year,Fiber optic,MEDIUM,1.0,113.1,62.91,497
0.74341124,0,"tenure, PaymentMethod_Electronic check, StreamingTV_Yes",52,84.05,4326.8,Month-to-month,Fiber optic,HIGH,1.0,84.05,62.48,498
0.9668323,1,"tenure, TotalCharges, charge_per_service",52,64.3,3410.6,One year,DSL,HIGH,1.0,64.3,62.17,499
0.57805663,1,"charge_per_service, tenure, num_services",68,107.15,7379.8,One year,Fiber optic,MEDIUM,1.0,107.15,61.94,500
0.64900404,0,"StreamingTV_Yes, PaymentMethod_Electronic check, StreamingMovies_Yes",56,94.8,5264.3,One year,Fiber optic,MEDIUM,1.0,94.8,61.53,501
0.10015911,0,"Contract_Two year, PaymentMethod_Electronic check, charge_per_service",1,19.45,19.45,Month-to-month,No,LOW,31.421786120591584,611.15,61.21,502
0.25008035,0,"PaymentMethod_Electronic check, StreamingMovies_Yes, DeviceProtection_Yes",20,19.7,419.4,Two year,No,LOW,12.421786120591584,244.71,61.2,503
0.76721907,1,"tenure, num_services, PaymentMethod_Electronic check",46,79.2,3593.8,Two year,DSL,HIGH,1.0,79.2,60.76,504
0.59998256,0,"num_services, OnlineBackup_Yes, DeviceProtection_Yes",62,101.15,6638.35,Two year,Fiber optic,MEDIUM,1.0,101.15,60.69,505
0.8955011,1,"StreamingMovies_Yes, charge_per_service, PaymentMethod_Electronic check",29,19.8,572.2,One year,No,HIGH,3.421786120591584,67.75,60.67,506
0.07510557,1,"PaymentMethod_Electronic check, OnlineBackup_Yes, StreamingTV_Yes",20,64.4,1398.6,Month-to-month,DSL,LOW,12.421786120591584,799.96,60.08,507
0.7447343,1,"StreamingTV_Yes, PaymentMethod_Electronic check, StreamingMovies_Yes",60,80.6,4946.7,Two year,DSL,HIGH,1.0,80.6,60.03,508
0.65216994,0,"StreamingMovies_Yes, num_services, OnlineBackup_Yes",72,92.0,6474.4,Two year,DSL,MEDIUM,1.0,92.0,60.0,509
0.7391515,0,"num_services, charge_per_service, PaymentMethod_Electronic check",32,81.1,2619.25,Month-to-month,Fiber optic,HIGH,1.0,81.1,59.95,510
0.057270836,0,"PaymentMethod_Electronic check, charge_per_service, num_services",12,51.25,612.1,Month-to-month,DSL,LOW,20.421786120591584,1046.62,59.94,511
0.22668673,0,"PaymentMethod_Electronic check, MonthlyCharges, charge_per_service",22,25.25,555.4,Two year,No,LOW,10.421786120591584,263.15,59.65,512
0.65701175,0,"PaymentMethod_Electronic check, TotalCharges, tenure",43,90.25,3838.75,Month-to-month,Fiber optic,MEDIUM,1.0,90.25,59.3,513
0.026782682,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",5,80.6,415.55,Month-to-month,Fiber optic,LOW,27.421786120591584,2210.2,59.2,514
0.6547523,0,"PaymentMethod_Electronic check, num_services, OnlineBackup_Yes",71,90.4,6668.05,Two year,DSL,MEDIUM,1.0,90.4,59.19,515
0.691956,1,"charge_per_service, num_services, PaymentMethod_Electronic check",55,85.45,4874.7,Month-to-month,Fiber optic,MEDIUM,1.0,85.45,59.13,516
0.726358,1,"tenure, num_services, PaymentMethod_Electronic check",61,81.05,4747.65,Two year,DSL,HIGH,1.0,81.05,58.87,517
0.7231691,1,"charge_per_service, num_services, PaymentMethod_Electronic check",63,81.2,4965.1,One year,Fiber optic,HIGH,1.0,81.2,58.72,518
0.04639273,0,"PaymentMethod_Electronic check, StreamingTV_Yes, TotalCharges",1,40.2,40.2,Month-to-month,DSL,LOW,31.421786120591584,1263.16,58.6,519
0.09581799,1,"PaymentMethod_Electronic check, StreamingMovies_Yes, PaymentMethod_Credit card (automatic)",23,64.9,1509.8,One year,DSL,LOW,9.421786120591584,611.47,58.59,520
0.9676388,1,"tenure, charge_per_service, StreamingTV_Yes",69,60.05,4176.7,Two year,DSL,HIGH,1.0,60.05,58.11,521
0.9177359,1,"num_services, StreamingMovies_Yes, tenure",66,63.3,4189.7,Two year,DSL,HIGH,1.0,63.3,58.09,522
0.7184068,0,"charge_per_service, StreamingMovies_Yes, tenure",33,80.6,2651.1,Two year,Fiber optic,HIGH,1.0,80.6,57.9,523
0.026341517,0,"Contract_Two year, num_services, StreamingMovies_Yes",3,74.4,229.55,Month-to-month,Fiber optic,LOW,29.421786120591584,2188.98,57.66,524
0.52230585,0,"PaymentMethod_Electronic check, StreamingMovies_Yes, StreamingTV_Yes",65,110.35,7246.15,Two year,Fiber optic,MEDIUM,1.0,110.35,57.64,525
0.77008116,1,"charge_per_service, tenure, num_services",33,74.75,2453.3,One year,DSL,HIGH,1.0,74.75,57.56,526
0.03569459,0,"StreamingTV_Yes, PaymentMethod_Electronic check, charge_per_service",11,75.2,775.3,Month-to-month,Fiber optic,LOW,21.421786120591584,1610.92,57.5,527
0.6802914,0,"tenure, num_services, charge_per_service",45,84.35,3858.05,Two year,DSL,MEDIUM,1.0,84.35,57.38,528
0.66642004,0,"StreamingTV_Yes, PaymentMethod_Electronic check, num_services",72,86.05,6309.65,Two year,DSL,MEDIUM,1.0,86.05,57.35,529
0.046508804,0,"charge_per_service, num_services, StreamingMovies_Yes",16,74.75,1129.35,Month-to-month,Fiber optic,LOW,16.421786120591584,1227.53,57.09,530
0.6111305,0,"charge_per_service, num_services, PaymentMethod_Electronic check",64,93.4,5822.3,Two year,Fiber optic,MEDIUM,1.0,93.4,57.08,531
0.045054413,0,"charge_per_service, PaymentMethod_Electronic check, num_services",11,58.95,601.6,Month-to-month,DSL,LOW,21.421786120591584,1262.81,56.9,532
0.54672724,1,"charge_per_service, num_services, tenure",62,103.75,6383.35,One year,Fiber optic,MEDIUM,1.0,103.75,56.72,533
0.58870447,0,"StreamingMovies_Yes, charge_per_service, OnlineBackup_Yes",42,95.05,3944.5,Month-to-month,Fiber optic,MEDIUM,1.0,95.05,55.96,534
0.62548435,0,"tenure, charge_per_service, num_services",33,88.95,3027.65,Two year,Fiber optic,MEDIUM,1.0,88.95,55.64,535
0.5598134,0,"PaymentMethod_Electronic check, num_services, MonthlyCharges",47,99.35,4749.15,Month-to-month,Fiber optic,MEDIUM,1.0,99.35,55.62,536
0.030274697,1,"charge_per_service, PaymentMethod_Electronic check, PaymentMethod_Mailed check",8,75.0,632.95,Month-to-month,Fiber optic,LOW,24.421786120591584,1831.63,55.45,537
0.3749812,0,"PaymentMethod_Electronic check, charge_per_service, num_services",25,19.9,510.8,One year,No,LOW,7.421786120591584,147.69,55.38,538
0.6773627,0,"PaymentMethod_Electronic check, num_services, MonthlyCharges",45,81.4,3775.85,Month-to-month,Fiber optic,MEDIUM,1.0,81.4,55.14,539
0.049678814,0,"PaymentMethod_Electronic check, charge_per_service, MonthlyCharges",12,53.65,696.35,One year,DSL,LOW,20.421786120591584,1095.63,54.43,540
0.546446,0,"StreamingMovies_Yes, PaymentMethod_Electronic check, PaymentMethod_Mailed check",71,99.4,7168.25,Two year,Fiber optic,MEDIUM,1.0,99.4,54.32,541
0.024164097,1,"num_services, MonthlyCharges, DeviceProtection_Yes",9,95.9,827.45,Month-to-month,Fiber optic,LOW,23.421786120591584,2246.15,54.28,542
0.54634815,0,"DeviceProtection_Yes, num_services, StreamingMovies_Yes",61,98.3,6066.55,One year,Fiber optic,MEDIUM,1.0,98.3,53.71,543
0.024175884,0,"charge_per_service, PaymentMethod_Electronic check, num_services",6,83.9,497.55,Month-to-month,Fiber optic,LOW,26.421786120591584,2216.79,53.59,544
0.116651975,1,"StreamingMovies_Yes, charge_per_service, PaymentMethod_Electronic check",24,53.6,1315.35,Month-to-month,DSL,LOW,8.421786120591584,451.41,52.66,545
0.20411597,0,"PaymentMethod_Electronic check, num_services, charge_per_service",29,75.3,2263.4,Month-to-month,Fiber optic,LOW,3.421786120591584,257.66,52.59,546
0.74174225,1,"tenure, PaymentMethod_Electronic check, num_services",68,70.9,4911.35,Two year,DSL,HIGH,1.0,70.9,52.59,546
0.49300116,1,"tenure, charge_per_service, num_services",34,106.35,3549.25,Month-to-month,Fiber optic,MEDIUM,1.0,106.35,52.43,548
0.59882885,0,"PaymentMethod_Electronic check, StreamingMovies_Yes, StreamingTV_Yes",51,87.35,4473.0,Month-to-month,Fiber optic,MEDIUM,1.0,87.35,52.31,549
0.043130394,0,"StreamingMovies_Yes, PaymentMethod_Electronic check, charge_per_service",15,69.5,1071.4,Month-to-month,DSL,LOW,17.421786120591584,1210.81,52.22,550
0.5781881,1,"tenure, charge_per_service, TotalCharges",57,89.85,4925.35,Month-to-month,Fiber optic,MEDIUM,1.0,89.85,51.95,551
0.539772,1,"PaymentMethod_Electronic check, StreamingMovies_Yes, StreamingTV_Yes",69,95.2,6671.7,Two year,Fiber optic,MEDIUM,1.0,95.2,51.39,552
0.050422005,0,"PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic), num_services",20,81.45,1671.6,Month-to-month,Fiber optic,LOW,12.421786120591584,1011.75,51.01,553
0.61696744,1,"MonthlyCharges, StreamingMovies_Yes, PaymentMethod_Electronic check",63,81.55,5029.05,Month-to-month,Fiber optic,MEDIUM,1.0,81.55,50.31,554
0.08009715,0,"PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic), OnlineBackup_Yes",25,84.6,2088.05,Month-to-month,Fiber optic,LOW,7.421786120591584,627.88,50.29,555
0.023333931,0,"PaymentMethod_Electronic check, num_services, PaymentMethod_Credit card (automatic)",2,70.4,147.15,Month-to-month,Fiber optic,LOW,30.421786120591584,2141.69,49.97,556
0.5534129,1,"num_services, DeviceProtection_Yes, StreamingTV_Yes",72,89.7,6588.95,One year,Fiber optic,MEDIUM,1.0,89.7,49.64,557
0.033310305,0,"num_services, tenure, MonthlyCharges",3,50.15,168.15,Month-to-month,DSL,LOW,29.421786120591584,1475.5,49.15,558
0.75372845,0,"StreamingMovies_Yes, DeviceProtection_Yes, StreamingTV_Yes",72,64.8,4719.75,Two year,DSL,HIGH,1.0,64.8,48.84,559
0.83705986,1,"charge_per_service, StreamingTV_Yes, StreamingMovies_Yes",71,58.25,4145.9,Two year,DSL,HIGH,1.0,58.25,48.76,560
0.51260203,0,"PaymentMethod_Electronic check, StreamingMovies_Yes, num_services",38,95.0,3605.6,One year,Fiber optic,MEDIUM,1.0,95.0,48.7,561
0.7031201,1,"charge_per_service, tenure, num_services",64,69.25,4447.75,Two year,DSL,HIGH,1.0,69.25,48.69,562
0.4802862,0,"PaymentMethod_Electronic check, num_services, PhoneService",35,100.8,3437.5,Month-to-month,Fiber optic,MEDIUM,1.0,100.8,48.41,563
0.6121791,0,"num_services, PaymentMethod_Electronic check, charge_per_service",34,78.95,2647.2,One year,Fiber optic,MEDIUM,1.0,78.95,48.33,564
0.023910431,1,"num_services, TotalCharges, StreamingMovies_Yes",12,98.9,1120.95,Month-to-month,Fiber optic,LOW,20.421786120591584,2019.71,48.29,565
0.9469554,1,"charge_per_service, StreamingMovies_Yes, PaymentMethod_Electronic check",60,50.8,3027.4,Month-to-month,DSL,HIGH,1.0,50.8,48.11,566
0.5594347,1,"charge_per_service, PaymentMethod_Electronic check, StreamingMovies_Yes",72,85.9,6110.75,Two year,DSL,MEDIUM,1.0,85.9,48.06,567
0.80188334,0,"num_services, DeviceProtection_Yes, StreamingTV_Yes",57,59.75,3450.15,Two year,DSL,HIGH,1.0,59.75,47.91,568
0.17892456,0,"StreamingTV_Yes, PaymentMethod_Electronic check, DeviceProtection_Yes",30,110.45,3327.05,One year,Fiber optic,LOW,2.421786120591584,267.49,47.86,569
0.54226285,0,"num_services, charge_per_service, PaymentMethod_Electronic check",49,88.2,4159.45,Month-to-month,Fiber optic,MEDIUM,1.0,88.2,47.83,570
0.7357512,1,"DeviceProtection_Yes, num_services, MonthlyCharges",70,64.95,4523.25,Two year,DSL,HIGH,1.0,64.95,47.79,571
0.8604363,0,"OnlineBackup_Yes, PaymentMethod_Electronic check, StreamingMovies_Yes",72,55.45,4179.2,Two year,DSL,HIGH,1.0,55.45,47.71,572
0.07175518,1,"charge_per_service, PaymentMethod_Electronic check, num_services",1,21.1,21.1,Month-to-month,No,LOW,31.421786120591584,663.0,47.57,573
0.059743475,0,"num_services, PaymentMethod_Electronic check, StreamingMovies_Yes",18,55.2,1058.1,Month-to-month,DSL,LOW,14.421786120591584,796.08,47.56,574
0.36875388,0,"StreamingTV_Yes, PaymentMethod_Electronic check, StreamingMovies_Yes",26,20.05,505.9,One year,No,LOW,6.421786120591584,128.76,47.48,575
0.08495865,0,"StreamingTV_Yes, tenure, DeviceProtection_Yes",5,20.35,92.75,Month-to-month,No,LOW,27.421786120591584,558.03,47.41,576
0.11257606,0,"charge_per_service, PaymentMethod_Electronic check, num_services",11,19.65,225.75,Two year,No,LOW,21.421786120591584,420.94,47.39,577
0.52653956,1,"PaymentMethod_Electronic check, charge_per_service, OnlineBackup_Yes",71,89.85,6293.45,Two year,DSL,MEDIUM,1.0,89.85,47.31,578
0.060305167,0,"StreamingMovies_Yes, tenure, PaymentMethod_Electronic check",24,93.15,2231.05,Month-to-month,Fiber optic,LOW,8.421786120591584,784.49,47.31,578
0.47609127,0,"charge_per_service, num_services, OnlineBackup_Yes",72,99.15,7422.1,Two year,Fiber optic,MEDIUM,1.0,99.15,47.2,580
0.8412313,0,"num_services, TotalCharges, StreamingTV_Yes",46,55.65,2688.85,One year,DSL,HIGH,1.0,55.65,46.81,581
0.40191633,0,"PaymentMethod_Electronic check, charge_per_service, PaymentMethod_Credit card (automatic)",71,116.1,8310.55,Two year,Fiber optic,MEDIUM,1.0,116.1,46.66,582
0.85432273,0,"PaymentMethod_Electronic check, StreamingTV_Yes, StreamingMovies_Yes",33,54.6,1803.7,Month-to-month,DSL,HIGH,1.0,54.6,46.65,583
0.028790506,0,"num_services, tenure, MonthlyCharges",4,56.75,245.15,Month-to-month,DSL,LOW,28.421786120591584,1612.94,46.44,584
0.83019525,0,"charge_per_service, num_services, PaymentMethod_Electronic check",68,55.9,3848.8,One year,DSL,HIGH,1.0,55.9,46.41,585
0.020877479,0,"charge_per_service, PaymentMethod_Electronic check, num_services",1,70.6,70.6,Month-to-month,Fiber optic,LOW,31.421786120591584,2218.38,46.31,586
0.25994498,1,"TotalCharges, StreamingTV_Yes, PaymentMethod_Electronic check",24,21.1,490.65,Two year,No,LOW,8.421786120591584,177.7,46.19,587
0.48912197,0,"num_services, DeviceProtection_Yes, StreamingTV_Yes",50,94.4,4914.9,Month-to-month,Fiber optic,MEDIUM,1.0,94.4,46.17,588
0.06691564,0,"charge_per_service, MonthlyCharges, PaymentMethod_Electronic check",4,24.25,96.05,Month-to-month,DSL,LOW,28.421786120591584,689.23,46.12,589
0.021689944,0,"charge_per_service, MonthlyCharges, num_services",2,69.65,145.15,Month-to-month,Fiber optic,LOW,30.421786120591584,2118.88,45.96,590
0.3261028,0,"PaymentMethod_Electronic check, OnlineBackup_Yes, num_services",31,98.05,3082.1,One year,Fiber optic,LOW,1.4217861205915838,139.41,45.46,591
0.46745095,0,"num_services, PaymentMethod_Electronic check, OnlineBackup_Yes",32,94.8,3131.55,One year,Fiber optic,MEDIUM,1.0,94.8,44.31,592
0.4394838,0,"num_services, PaymentMethod_Electronic check, charge_per_service",57,100.75,5985.0,One year,Fiber optic,MEDIUM,1.0,100.75,44.28,593
0.6408475,1,"num_services, PaymentMethod_Electronic check, charge_per_service",41,68.5,2839.95,One year,DSL,MEDIUM,1.0,68.5,43.9,594
0.69470704,0,"PaymentMethod_Electronic check, num_services, PaymentMethod_Credit card (automatic)",35,62.15,2215.45,One year,DSL,MEDIUM,1.0,62.15,43.18,595
0.4532833,0,"PaymentMethod_Electronic check, tenure, charge_per_service",35,94.55,3365.4,Month-to-month,Fiber optic,MEDIUM,1.0,94.55,42.86,596
0.41412586,0,"PaymentMethod_Electronic check, StreamingTV_Yes, tenure",48,102.5,4904.25,Two year,Fiber optic,MEDIUM,1.0,102.5,42.45,597
0.4738608,0,"num_services, tenure, PaymentMethod_Electronic check",39,89.55,3474.45,One year,Fiber optic,MEDIUM,1.0,89.55,42.43,598
0.031582426,0,"PaymentMethod_Electronic check, StreamingMovies_Yes, StreamingTV_Yes",17,86.75,1410.25,One year,Fiber optic,LOW,15.421786120591584,1337.84,42.25,599
0.38126072,0,"PaymentMethod_Electronic check, MonthlyCharges, num_services",43,110.75,4687.9,Month-to-month,Fiber optic,LOW,1.0,110.75,42.22,600
0.072261654,0,"tenure, StreamingMovies_Yes, TotalCharges",3,19.85,57.2,Month-to-month,No,LOW,29.421786120591584,584.02,42.2,601
0.49154657,0,"tenure, num_services, PaymentMethod_Electronic check",35,85.3,2917.5,Month-to-month,Fiber optic,MEDIUM,1.0,85.3,41.93,602
0.52998143,1,"PaymentMethod_Electronic check, tenure, num_services",72,79.05,5730.7,Two year,Fiber optic,MEDIUM,1.0,79.05,41.9,603
0.05471112,0,"num_services, MonthlyCharges, DeviceProtection_Yes",24,90.55,2282.55,Month-to-month,Fiber optic,LOW,8.421786120591584,762.59,41.72,604
0.26750097,0,"PaymentMethod_Electronic check, charge_per_service, tenure",25,20.95,495.15,One year,No,LOW,7.421786120591584,155.49,41.59,605
0.82183695,1,"tenure, num_services, PaymentMethod_Electronic check",40,50.15,2058.5,Month-to-month,DSL,HIGH,1.0,50.15,41.22,606
0.57891524,0,"charge_per_service, PaymentMethod_Electronic check, PhoneService",48,70.95,3629.2,One year,DSL,MEDIUM,1.0,70.95,41.07,607
0.35509306,0,"charge_per_service, num_services, PaymentMethod_Electronic check",62,115.55,7159.05,Two year,Fiber optic,LOW,1.0,115.55,41.03,608
0.37075856,0,"num_services, tenure, StreamingTV_Yes",72,110.6,7962.2,Two year,Fiber optic,LOW,1.0,110.6,41.01,609
0.5283719,0,"MonthlyCharges, PaymentMethod_Electronic check, num_services",71,77.35,5550.1,Two year,DSL,MEDIUM,1.0,77.35,40.87,610
0.4826981,1,"num_services, MonthlyCharges, OnlineBackup_Yes",65,84.2,5324.5,Two year,DSL,MEDIUM,1.0,84.2,40.64,611
0.09209793,0,"charge_per_service, OnlineBackup_Yes, OnlineSecurity_Yes",11,20.45,237.3,Month-to-month,No,LOW,21.421786120591584,438.08,40.35,612
0.4694603,0,"PaymentMethod_Electronic check, StreamingMovies_Yes, num_services",32,85.65,2664.3,Month-to-month,Fiber optic,MEDIUM,1.0,85.65,40.21,613
0.4972875,0,"num_services, Contract_Two year, PaymentMethod_Electronic check",37,78.95,2839.65,Month-to-month,Fiber optic,MEDIUM,1.0,78.95,39.26,614
0.43548363,1,"StreamingTV_Yes, PaymentMethod_Electronic check, TotalCharges",66,90.05,5965.95,Two year,DSL,MEDIUM,1.0,90.05,39.22,615
0.29226986,1,"num_services, charge_per_service, PaymentMethod_Electronic check",30,55.3,1530.6,Month-to-month,DSL,LOW,2.421786120591584,133.92,39.14,616
0.6848099,0,"charge_per_service, PaymentMethod_Electronic check, StreamingMovies_Yes",34,56.95,1889.5,One year,DSL,MEDIUM,1.0,56.95,39.0,617
0.016395971,0,"OnlineBackup_Yes, charge_per_service, PaymentMethod_Electronic check",1,75.1,75.1,Month-to-month,Fiber optic,LOW,31.421786120591584,2359.78,38.69,618
0.04339773,0,"charge_per_service, num_services, DeviceProtection_Yes",13,45.55,597.0,Month-to-month,DSL,LOW,19.421786120591584,884.66,38.39,619
0.02776071,0,"tenure, num_services, Contract_Two year",1,44.0,44.0,Month-to-month,DSL,LOW,31.421786120591584,1382.56,38.38,620
0.40538424,1,"StreamingMovies_Yes, StreamingTV_Yes, PaymentMethod_Electronic check",65,94.4,6126.15,Month-to-month,Fiber optic,MEDIUM,1.0,94.4,38.27,621
0.46387234,1,"StreamingTV_Yes, num_services, DeviceProtection_Yes",50,82.5,4179.1,One year,DSL,MEDIUM,1.0,82.5,38.27,621
0.38328305,0,"PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic), tenure",63,99.65,6311.2,One year,Fiber optic,LOW,1.0,99.65,38.19,623
0.38925034,1,"num_services, charge_per_service, PaymentMethod_Electronic check",63,97.45,6253.0,Two year,Fiber optic,LOW,1.0,97.45,37.93,624
0.02580319,1,"charge_per_service, StreamingTV_Yes, PaymentMethod_Electronic check",16,89.45,1430.25,Month-to-month,Fiber optic,LOW,16.421786120591584,1468.93,37.9,625
0.117974885,0,"num_services, MonthlyCharges, Contract_Two year",17,20.75,418.25,One year,No,LOW,15.421786120591584,320.0,37.75,626
0.10782113,0,"charge_per_service, PaymentMethod_Electronic check, num_services",15,19.9,320.45,Month-to-month,No,LOW,17.421786120591584,346.69,37.38,627
0.0138048455,0,"Contract_Two year, charge_per_service, num_services",1,85.0,85.0,Month-to-month,Fiber optic,LOW,31.421786120591584,2670.85,36.87,628
0.61158115,1,"num_services, tenure, DeviceProtection_Yes",60,60.2,3582.4,Month-to-month,DSL,MEDIUM,1.0,60.2,36.82,629
0.30075118,1,"StreamingTV_Yes, PaymentMethod_Electronic check, TotalCharges",29,35.6,1072.6,One year,DSL,LOW,3.421786120591584,121.82,36.64,630
0.33165225,0,"PaymentMethod_Electronic check, num_services, charge_per_service",47,109.55,5124.55,Month-to-month,Fiber optic,LOW,1.0,109.55,36.33,631
0.37644565,1,"charge_per_service, PaymentMethod_Electronic check, InternetService_Fiber optic",37,96.1,3646.8,Month-to-month,Fiber optic,LOW,1.0,96.1,36.18,632
0.35870132,1,"PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic), StreamingMovies_Yes",32,100.4,3217.65,Month-to-month,Fiber optic,LOW,1.0,100.4,36.01,633
